id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,description
22098,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[414, 344], [410, 501], [486, 529], [490, 357]]",cabinet door,0.52,"[[0, 316], [800, 316], [800, 532], [0, 532]]",below,2.312,185.0,80.0,"{""above"": null, ""below"": null, ""left"": 22099, ""right"": 22100, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""sink"", ""top_left"": ""coffee machine"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22098, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.312. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22099, to the right of it there is the container id 22100. Also, here is the order relation between this container and the anchors in the kitchen: to the right of it there is a sink, at the top-left of it there is a coffee machine."
22099,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[348, 337], [346, 477], [406, 500], [408, 345]]",cabinet door,0.52,"[[0, 316], [800, 316], [800, 532], [0, 532]]",below,2.629,163.0,62.0,"{""above"": null, ""below"": null, ""left"": 22097, ""right"": 22098, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""coffee machine"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""stove"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22099, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 2.629. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22097, to the right of it there is the container id 22098. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a coffee machine, at the top-left of it there is a stove."
22100,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[592, 358], [494, 356], [491, 530], [532, 529], [595, 481]]",cabinet door,0.516,"[[0, 316], [800, 316], [800, 532], [0, 532]]",below,1.673,174.0,104.0,"{""above"": null, ""below"": null, ""left"": 22098, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""dishwasher"", ""top_left"": null, ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","Container id 22100, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 1.673. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22098. Also, here is the order relation between this container and the anchors in the kitchen: to the right of it there is a dishwasher, at the top-right of it there is a sink."
22101,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[14, 10], [11, 215], [99, 220], [100, 33]]",cabinet door,0.505,"[[0, 316], [800, 316], [800, 532], [0, 532]]",above,2.36,210.0,89.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22102, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""coffee machine"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22101, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 2.36. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22102. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a coffee machine."
22102,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[106, 34], [102, 219], [176, 227], [179, 51]]",cabinet door,0.506,"[[0, 316], [800, 316], [800, 532], [0, 532]]",above,2.506,193.0,77.0,"{""above"": null, ""below"": null, ""left"": 22101, ""right"": 22107, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""coffee machine"", ""bottom_right"": null}","Container id 22102, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 2.506. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22101, to the right of it there is the container id 22107. Also, here is the order relation between this container and the anchors in the kitchen: at the bottom-left of it there is a coffee machine."
22103,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[345, 94], [342, 233], [382, 237], [387, 107]]",cabinet door,0.506,"[[0, 316], [800, 316], [800, 532], [0, 532]]",above,3.178,143.0,45.0,"{""above"": null, ""below"": null, ""left"": 22104, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""coffee machine"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22103, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 3.178. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22104. Also, here is the order relation between this container and the anchors in the kitchen: below it there is a coffee machine."
22104,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[295, 82], [289, 231], [338, 234], [340, 95]]",cabinet door,0.47,"[[0, 316], [800, 316], [800, 532], [0, 532]]",above,2.98,152.0,51.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22103, ""top_left"": 22107, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""coffee machine""}","Container id 22104, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 2.98. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22103, at the top-left of it there is the container id 22107. Also, here is the order relation between this container and the anchors in the kitchen: at the bottom-right of it there is a coffee machine."
22105,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[263, 344], [38, 360], [36, 421], [261, 391]]",drawer,0.367,"[[0, 316], [800, 316], [800, 532], [0, 532]]",below,0.339,77.0,227.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22097, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""coffee machine"", ""top_right"": ""stove"", ""bottom_left"": null, ""bottom_right"": null}","Container id 22105, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 0.339. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22097. Also, here is the order relation between this container and the anchors in the kitchen: at the top-left of it there is a coffee machine, at the top-right of it there is a stove."
22106,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[204, 63], [204, 64], [208, 64], [209, 65], [212, 64], [212, 63]]",cabinet door,0.337,"[[0, 316], [800, 316], [800, 532], [0, 532]]",above,0.25,2.0,8.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22106, is a ""cabinet door"", it is above the countertop, and the ratio between its height and width is 0.25."
22107,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[186, 50], [182, 192], [288, 200], [289, 79], [273, 88], [215, 64], [240, 73]]",drawer,0.358,"[[0, 316], [800, 316], [800, 532], [0, 532]]",above,1.402,150.0,107.0,"{""above"": null, ""below"": null, ""left"": 22102, ""right"": null, ""top_left"": 22106, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 22104}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22107, is a ""drawer"", it is above the countertop, and the ratio between its height and width is 1.402. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22102, at the top-left of it there is the container id 22106, at the bottom-right of it there is the container id 22104."
22108,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[171, 526], [170, 525], [169, 526]]",drawer,0.33,"[[0, 316], [800, 316], [800, 532], [0, 532]]",below,0.5,1.0,2.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22108, is a ""drawer"", it is below the countertop, and the ratio between its height and width is 0.5."
22109,images/kitchen/13_segmented_sun_amjjibveuuidjzks.jpg,"[[75, 526], [84, 526], [78, 526], [77, 525], [76, 526]]",cabinet door,0.317,"[[0, 316], [800, 316], [800, 532], [0, 532]]",below,0.111,1.0,9.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22109, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.111."
22110,images/kitchen/6_segmented_sun_adkelmsgskwpzslp.jpg,"[[212, 98], [210, 143], [231, 143], [236, 98]]",cabinet door,0.431,"[[0, 88], [300, 88], [300, 225], [0, 225]]",below,1.731,45.0,26.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22111, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": ""stove"", ""right"": null, ""top_left"": ""refrigerator"", ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22110, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 1.731. Moreover, the order relation between this container and the others is: to the right of it there is the container id 22111. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a sink, to the left of it there is a stove, at the top-left of it there is a refrigerator."
22111,images/kitchen/6_segmented_sun_adkelmsgskwpzslp.jpg,"[[261, 96], [238, 98], [233, 143], [256, 143]]",cabinet door,0.417,"[[0, 88], [300, 88], [300, 225], [0, 225]]",below,1.679,47.0,28.0,"{""above"": null, ""below"": null, ""left"": 22110, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": ""microwave"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22111, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 1.679. Moreover, the order relation between this container and the others is: to the left of it there is the container id 22110. Also, here is the order relation between this container and the anchors in the kitchen: above it there is a sink, to the right of it there is a microwave."
22112,images/kitchen/6_segmented_sun_adkelmsgskwpzslp.jpg,"[[151, 137], [140, 140], [140, 146], [149, 146], [150, 147], [152, 142]]",cabinet door,0.327,"[[0, 88], [300, 88], [300, 225], [0, 225]]",below,0.833,10.0,12.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","Container id 22112, is a ""cabinet door"", it is below the countertop, and the ratio between its height and width is 0.833."
