id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
19067,18,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[56, 11], [55, 55], [62, 57], [66, 80], [68, 13]]",cabinet door,0.382,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,5.308,69.0,13.0,"{""above"": null, ""below"": null, ""left"": 19052, ""right"": 19060, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""microwave""}","{'microwave': 0.1057, 'refrigerator': 0.2305, 'dishwasher': 0.4415, 'oven': 0.456, 'sink': 0.2117, 'coffee machine': 0.2408, 'stove': 0.1989}","{'microwave': 38.29, 'refrigerator': 114.29, 'dishwasher': 34.09, 'oven': 42.74, 'sink': 130.58, 'coffee machine': 66.78, 'stove': 64.79}",[],cabinet door,"{'refrigerator': 1, 'sink': 2}","Container 18: cabinet door above the countertop, located at the top-left of the microwave."
19068,19,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[299, 0], [293, 1], [287, 94], [299, 94]]",cabinet door,0.345,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,7.833,94.0,12.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.5414, 'refrigerator': 0.7437, 'dishwasher': 0.3486, 'oven': 0.414, 'sink': 0.774, 'coffee machine': 0.5672, 'stove': 0.5629}","{'microwave': 174.21, 'refrigerator': 164.45, 'dishwasher': 137.25, 'oven': 133.83, 'sink': 168.83, 'coffee machine': 158.21, 'stove': 162.52}",[],cabinet door,{},Container 19: cabinet door above the countertop
19069,20,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[236, 146], [239, 154], [249, 158], [260, 159], [260, 150], [257, 146], [245, 142], [239, 142]]",cabinet door,0.307,"[[0, 108], [300, 108], [300, 225], [0, 225]]",below,0.708,17.0,24.0,"{""above"": null, ""below"": null, ""left"": 19053, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.4689, 'refrigerator': 0.5973, 'dishwasher': 0.1372, 'oven': 0.165, 'sink': 0.6475, 'coffee machine': 0.4078, 'stove': 0.4261}","{'microwave': 207.75, 'refrigerator': 187.08, 'dishwasher': 195.35, 'oven': 171.05, 'sink': 190.95, 'coffee machine': 188.81, 'stove': 194.11}",[],cabinet door,{},Container 20: cabinet door below the countertop
19070,21,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[167, 18], [157, 21], [156, 77], [160, 81], [166, 80]]",cabinet door,0.381,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,5.727,63.0,11.0,"{""above"": null, ""below"": null, ""left"": 19051, ""right"": 19063, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.1861, 'refrigerator': 0.4023, 'dishwasher': 0.2368, 'oven': 0.2854, 'sink': 0.4237, 'coffee machine': 0.2549, 'stove': 0.2337}","{'microwave': 169.81, 'refrigerator': 153.8, 'dishwasher': 65.17, 'oven': 76.05, 'sink': 162.38, 'coffee machine': 132.2, 'stove': 140.91}",[],cabinet door,{},Container 21: cabinet door above the countertop
19071,22,images/kitchen/22_segmented_sun_aphhwoyobvnfgibd.jpg,"[[93, 16], [96, 51], [112, 52], [113, 18]]",cabinet door,0.32,"[[0, 108], [300, 108], [300, 225], [0, 225]]",above,1.8,36.0,20.0,"{""above"": null, ""below"": null, ""left"": 19060, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 19050}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.094, 'refrigerator': 0.3125, 'dishwasher': 0.3712, 'oven': 0.4009, 'sink': 0.3108, 'coffee machine': 0.2458, 'stove': 0.2056}","{'microwave': 108.18, 'refrigerator': 131.51, 'dishwasher': 46.96, 'oven': 56.26, 'sink': 143.55, 'coffee machine': 94.04, 'stove': 97.7}",[],cabinet door,{'microwave': 1},"Container 22: cabinet door above the countertop, located above the microwave."
19139,1,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[0, 239], [6, 582], [210, 584], [204, 254]]",cabinet door,0.427,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,1.643,345.0,210.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19140, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.7302, 'microwave': 0.1765, 'stove': 0.3273, 'sink': 0.5723, 'coffee machine': 0.5382, 'oven': 0.2058, 'toaster': 0.5831}","{'refrigerator': 17.12, 'microwave': 26.58, 'stove': 33.88, 'sink': 19.0, 'coffee machine': 16.11, 'oven': 52.68, 'toaster': 15.39}",[],cabinet door,{},Container 1: cabinet door above the countertop
19140,2,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[215, 254], [219, 582], [410, 585], [405, 268]]",cabinet door,0.412,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,1.697,331.0,195.0,"{""above"": null, ""below"": null, ""left"": 19139, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": ""microwave""}","{'refrigerator': 0.66, 'microwave': 0.1141, 'stove': 0.2681, 'sink': 0.5029, 'coffee machine': 0.4677, 'oven': 0.1691, 'toaster': 0.5123}","{'refrigerator': 18.77, 'microwave': 41.97, 'stove': 42.14, 'sink': 21.42, 'coffee machine': 18.27, 'oven': 72.18, 'toaster': 17.27}",[],cabinet door,"{'microwave': 2, 'oven': 2}","Container 2: cabinet door above the countertop, located at the top-left of the microwave."
19141,3,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[1156, 465], [1156, 470], [1156, 468], [1157, 467], [1157, 466]]",cabinet door,0.367,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,5.0,5.0,1.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.3821, 'microwave': 0.2208, 'stove': 0.1913, 'sink': 0.2395, 'coffee machine': 0.1967, 'oven': 0.2852, 'toaster': 0.2355}","{'refrigerator': 30.95, 'microwave': 164.1, 'stove': 120.98, 'sink': 44.48, 'coffee machine': 41.69, 'oven': 149.4, 'toaster': 35.36}",[],cabinet door,{},Container 3: cabinet door above the countertop
19142,4,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[1067, 339], [1061, 449], [1117, 602], [1058, 634], [1060, 724], [1140, 730], [1157, 350]]",drawer,0.475,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,3.949,391.0,99.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19147, ""top_left"": null, ""top_right"": 19141, ""bottom_left"": null, ""bottom_right"": 19148}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.388, 'microwave': 0.1932, 'stove': 0.1561, 'sink': 0.2381, 'coffee machine': 0.1976, 'oven': 0.2524, 'toaster': 0.2397}","{'refrigerator': 25.73, 'microwave': 170.33, 'stove': 119.39, 'sink': 35.94, 'coffee machine': 31.35, 'oven': 152.35, 'toaster': 26.84}",[],drawer,{'stove': 2},Container 4: drawer above the countertop
19143,5,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[751, 995], [439, 1007], [432, 1069], [747, 1049]]",cabinet door,0.363,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",below,0.232,74.0,319.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": ""oven"", ""top_right"": ""stove"", ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.5263, 'microwave': 0.1384, 'stove': 0.1058, 'sink': 0.3708, 'coffee machine': 0.352, 'oven': 0.0707, 'toaster': 0.3955}","{'refrigerator': 359.82, 'microwave': 264.3, 'stove': 341.17, 'sink': 355.3, 'coffee machine': 348.97, 'oven': 228.53, 'toaster': 351.0}",[],cabinet door,"{'stove': 1, 'oven': 1}","Container 5: cabinet door below the countertop, located at the bottom-right of the oven, and at the bottom-left of the stove."
19144,6,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[1262, 354], [1266, 715], [1337, 724], [1345, 367]]",cabinet door,0.382,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,4.458,370.0,83.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19146, ""top_left"": null, ""top_right"": null, ""bottom_left"": 19148, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.3248, 'microwave': 0.2661, 'stove': 0.204, 'sink': 0.1857, 'coffee machine': 0.142, 'oven': 0.3201, 'toaster': 0.1789}","{'refrigerator': 31.74, 'microwave': 172.47, 'stove': 137.29, 'sink': 49.96, 'coffee machine': 47.79, 'oven': 158.07, 'toaster': 38.2}",[],cabinet door,"{'refrigerator': 2, 'sink': 2, 'coffee machine': 2, 'toaster': 2}",Container 6: cabinet door above the countertop
19145,7,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[547, 301], [552, 530], [684, 527], [682, 310]]",cabinet door,0.346,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,1.672,229.0,137.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": ""microwave"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.5604, 'microwave': 0.0813, 'stove': 0.2035, 'sink': 0.406, 'coffee machine': 0.3683, 'oven': 0.172, 'toaster': 0.412}","{'refrigerator': 22.47, 'microwave': 105.84, 'stove': 63.21, 'sink': 27.19, 'coffee machine': 23.78, 'oven': 108.75, 'toaster': 21.94}",[],cabinet door,{'microwave': 1},"Container 7: cabinet door above the countertop, located above the microwave."
19146,8,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[1432, 339], [1358, 366], [1367, 725], [1435, 713]]",cabinet door,0.353,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,5.013,386.0,77.0,"{""above"": null, ""below"": null, ""left"": 19144, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.2976, 'microwave': 0.2997, 'stove': 0.2308, 'sink': 0.1674, 'coffee machine': 0.1233, 'oven': 0.352, 'toaster': 0.1549}","{'refrigerator': 35.39, 'microwave': 173.03, 'stove': 142.69, 'sink': 59.14, 'coffee machine': 59.92, 'oven': 159.89, 'toaster': 46.35}",[],cabinet door,"{'refrigerator': 1, 'sink': 1, 'coffee machine': 1, 'toaster': 1}",Container 8: cabinet door above the countertop
19147,9,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[1166, 561], [1165, 562], [1165, 564], [1167, 566], [1168, 566], [1170, 564], [1168, 561]]",cabinet door,0.36,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,1.0,5.0,5.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.3625, 'microwave': 0.2177, 'stove': 0.1655, 'sink': 0.2142, 'coffee machine': 0.1729, 'oven': 0.2729, 'toaster': 0.2143}","{'refrigerator': 26.66, 'microwave': 172.98, 'stove': 128.14, 'sink': 38.7, 'coffee machine': 34.11, 'oven': 155.94, 'toaster': 28.53}",[],cabinet door,{},Container 9: cabinet door above the countertop
19148,10,images/kitchen/10_segmented_sun_alxnnlzdudyhqwig.jpg,"[[1248, 558], [1237, 574], [1165, 578], [1164, 728], [1252, 720]]",cabinet door,0.321,"[[0, 988], [2272, 988], [2272, 1704], [0, 1704]]",above,1.932,170.0,88.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": 19147, ""top_right"": 19144, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'refrigerator': 0.3375, 'microwave': 0.2324, 'stove': 0.1591, 'sink': 0.1867, 'coffee machine': 0.1463, 'oven': 0.2795, 'toaster': 0.189}","{'refrigerator': 24.25, 'microwave': 179.36, 'stove': 138.15, 'sink': 36.07, 'coffee machine': 29.9, 'oven': 161.8, 'toaster': 24.49}",[],cabinet door,{},Container 10: cabinet door above the countertop
19164,1,images/kitchen/9_segmented_sun_agafxrlzgqivpznb.jpg,"[[51, 149], [51, 155], [63, 155], [64, 154], [67, 155], [67, 149]]",drawer,0.475,"[[0, 143], [256, 143], [256, 256], [0, 256]]",below,0.375,6.0,16.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],drawer,{},Container 1: drawer below the countertop
19165,2,images/kitchen/9_segmented_sun_agafxrlzgqivpznb.jpg,"[[52, 121], [54, 121]]",cabinet door,0.362,"[[0, 143], [256, 143], [256, 256], [0, 256]]",above,0.0,0.0,2.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 2: cabinet door above the countertop
19166,3,images/kitchen/9_segmented_sun_agafxrlzgqivpznb.jpg,"[[45, 74], [40, 75], [39, 81], [40, 120], [57, 118], [57, 80], [46, 79]]",cabinet door,0.379,"[[0, 143], [256, 143], [256, 256], [0, 256]]",above,2.556,46.0,18.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19170, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 3: cabinet door above the countertop
19167,4,images/kitchen/9_segmented_sun_agafxrlzgqivpznb.jpg,"[[128, 89], [128, 121], [136, 122], [139, 120], [139, 91]]",cabinet door,0.385,"[[0, 143], [256, 143], [256, 256], [0, 256]]",above,3.0,33.0,11.0,"{""above"": null, ""below"": null, ""left"": 19168, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 4: cabinet door above the countertop
19168,5,images/kitchen/9_segmented_sun_agafxrlzgqivpznb.jpg,"[[125, 89], [116, 91], [116, 121], [118, 122], [127, 119], [127, 91]]",cabinet door,0.319,"[[0, 143], [256, 143], [256, 256], [0, 256]]",above,3.0,33.0,11.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 19167, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 5: cabinet door above the countertop
19169,6,images/kitchen/9_segmented_sun_agafxrlzgqivpznb.jpg,"[[176, 92], [175, 118], [176, 120], [187, 118], [187, 96], [181, 92]]",cabinet door,0.369,"[[0, 143], [256, 143], [256, 256], [0, 256]]",above,2.333,28.0,12.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": 19172, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 6: cabinet door above the countertop
19170,7,images/kitchen/9_segmented_sun_agafxrlzgqivpznb.jpg,"[[64, 78], [60, 80], [60, 121], [68, 122], [72, 83]]",cabinet door,0.302,"[[0, 143], [256, 143], [256, 256], [0, 256]]",above,3.667,44.0,12.0,"{""above"": null, ""below"": null, ""left"": 19166, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 7: cabinet door above the countertop
19171,8,images/kitchen/9_segmented_sun_agafxrlzgqivpznb.jpg,"[[104, 141], [100, 143], [100, 166], [104, 174], [109, 171], [108, 150], [111, 143]]",cabinet door,0.313,"[[0, 143], [256, 143], [256, 256], [0, 256]]",below,3.0,33.0,11.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}",{},{},[],cabinet door,{},Container 8: cabinet door below the countertop
