id,short_id,image_path_html,polygon,label,score,countertop_polygon,above_or_below_countertop,height_width_ratio,container_height,container_width,neighbors,anchor_neighbors,distance_from_anchors,angle_from_anchors,similar_neighbors,updated_label,most_close_to_anchors,description
22116,1,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[828, 734], [829, 895], [950, 915], [950, 745]]",cabinet door,0.492,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,1.484,181.0,122.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22117, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""dishwasher"", ""right"": null, ""top_left"": null, ""top_right"": ""sink"", ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.276, 'coffee machine': 0.1595, 'dishwasher': 0.0877, 'sink': 0.1254, 'microwave': 0.3607}","{'oven': 206.75, 'coffee machine': 236.34, 'dishwasher': 197.11, 'sink': 295.1, 'microwave': 217.31}",[],cabinet door,{'sink': 2},"Container id 1, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the sink."
22117,2,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[954, 744], [954, 915], [1092, 937], [1092, 756]]",cabinet door,0.485,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,1.399,193.0,138.0,"{""above"": null, ""below"": null, ""left"": 22116, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": ""sink"", ""below"": null, ""left"": null, ""right"": ""dishwasher"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.3509, 'coffee machine': 0.2187, 'dishwasher': 0.1656, 'sink': 0.1253, 'microwave': 0.4302}","{'oven': 202.35, 'coffee machine': 220.46, 'dishwasher': 192.2, 'sink': 258.57, 'microwave': 211.98}",[],cabinet door,{'sink': 1},"Container id 2, is a ""cabinet door"" below the countertop. Additionally, it is the closest to the sink."
22118,3,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[706, 269], [606, 286], [612, 523], [728, 521], [739, 285]]",cabinet door,0.446,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",above,1.91,254.0,133.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 22125, ""bottom_right"": null}","{""above"": null, ""below"": ""coffee machine"", ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""oven"", ""bottom_right"": null}","{'oven': 0.1833, 'coffee machine': 0.1318, 'dishwasher': 0.2373, 'sink': 0.2291, 'microwave': 0.1689}","{'oven': 132.29, 'coffee machine': 74.72, 'dishwasher': 80.48, 'sink': 39.68, 'microwave': 165.86}",[],cabinet door,{},"Container id 3, is a ""cabinet door"" above the countertop."
22119,4,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[1213, 704], [1211, 956], [1295, 958], [1294, 711]]",cabinet door,0.442,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,3.024,254.0,84.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22127, ""top_left"": null, ""top_right"": 22126, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": ""dishwasher"", ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.4769, 'coffee machine': 0.3312, 'dishwasher': 0.2979, 'sink': 0.199, 'microwave': 0.5474}","{'oven': 195.83, 'coffee machine': 204.74, 'dishwasher': 186.1, 'sink': 216.88, 'microwave': 204.21}",[],cabinet door,{},"Container id 4, is a ""cabinet door"" below the countertop."
22120,5,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[571, 668], [571, 705], [659, 712], [658, 671]]",drawer,0.455,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,0.5,44.0,88.0,"{""above"": null, ""below"": 22129, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.0981, 'coffee machine': 0.0904, 'dishwasher': 0.0923, 'sink': 0.2163, 'microwave': 0.1895}","{'oven': 208.32, 'coffee machine': 322.52, 'dishwasher': 34.24, 'sink': 350.46, 'microwave': 228.03}",[],drawer,"{'oven': 2, 'coffee machine': 1}","Container id 5, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the oven, and the closest to the coffee machine."
22121,6,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[541, 289], [458, 302], [463, 400], [545, 391]]",cabinet door,0.449,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",above,1.276,111.0,87.0,"{""above"": null, ""below"": null, ""left"": 22124, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.1552, 'coffee machine': 0.2002, 'dishwasher': 0.2896, 'sink': 0.3241, 'microwave': 0.0851}","{'oven': 97.56, 'coffee machine': 46.56, 'dishwasher': 60.6, 'sink': 30.51, 'microwave': 135.63}",[],cabinet door,{'microwave': 2},"Container id 6, is a ""cabinet door"" above the countertop. Additionally, it is the 2nd closest to the microwave."
22122,7,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[569, 752], [571, 789], [659, 799], [657, 759]]",drawer,0.425,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,0.522,47.0,90.0,"{""above"": 22130, ""below"": 22128, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""dishwasher"", ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.1292, 'coffee machine': 0.1274, 'dishwasher': 0.0767, 'sink': 0.2304, 'microwave': 0.2289}","{'oven': 228.34, 'coffee machine': 304.5, 'dishwasher': 1.42, 'sink': 338.12, 'microwave': 236.51}",[],drawer,{'dishwasher': 1},"Container id 7, is a ""drawer"" below the countertop. Additionally, it is the closest to the dishwasher."
22123,8,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[432, 707], [442, 743], [547, 752], [545, 715]]",drawer,0.358,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,0.391,45.0,115.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": 22130}","{""above"": ""oven"", ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.0715, 'coffee machine': 0.1637, 'dishwasher': 0.1509, 'sink': 0.2914, 'microwave': 0.1733}","{'oven': 258.35, 'coffee machine': 331.35, 'dishwasher': 10.86, 'sink': 348.25, 'microwave': 251.55}",[],drawer,{'oven': 1},"Container id 8, is a ""drawer"" below the countertop. Additionally, it is the closest to the oven."
22124,9,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[452, 302], [379, 351], [380, 373], [430, 363], [421, 405], [458, 401]]",cabinet door,0.403,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",above,1.304,103.0,79.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22121, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.1446, 'coffee machine': 0.2284, 'dishwasher': 0.3064, 'sink': 0.3609, 'microwave': 0.0494}","{'oven': 79.13, 'coffee machine': 35.77, 'dishwasher': 51.7, 'sink': 25.03, 'microwave': 105.4}",[],cabinet door,{'microwave': 1},"Container id 9, is a ""cabinet door"" above the countertop. Additionally, it is the closest to the microwave."
22125,10,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[687, 295], [604, 308], [612, 521], [690, 519]]",cabinet door,0.317,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",above,2.628,226.0,86.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": 22118, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": ""oven"", ""bottom_right"": ""coffee machine""}","{'oven': 0.1569, 'coffee machine': 0.1193, 'dishwasher': 0.2216, 'sink': 0.2314, 'microwave': 0.1479}","{'oven': 132.44, 'coffee machine': 64.07, 'dishwasher': 75.17, 'sink': 33.13, 'microwave': 171.66}",[],cabinet door,{},"Container id 10, is a ""cabinet door"" above the countertop."
22126,11,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[1301, 712], [1305, 768], [1419, 797], [1419, 733]]",drawer,0.345,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,0.72,85.0,118.0,"{""above"": null, ""below"": 22127, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": 22119, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.5284, 'coffee machine': 0.3751, 'dishwasher': 0.3594, 'sink': 0.2337, 'microwave': 0.5896}","{'oven': 189.1, 'coffee machine': 194.21, 'dishwasher': 177.63, 'sink': 198.18, 'microwave': 197.57}",[],drawer,{},"Container id 11, is a ""drawer"" below the countertop."
22127,12,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[1305, 772], [1305, 868], [1419, 914], [1419, 801]]",drawer,0.3,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,1.246,142.0,114.0,"{""above"": 22126, ""below"": null, ""left"": 22119, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.5392, 'coffee machine': 0.3911, 'dishwasher': 0.3614, 'sink': 0.2544, 'microwave': 0.6072}","{'oven': 194.38, 'coffee machine': 201.35, 'dishwasher': 185.63, 'sink': 208.96, 'microwave': 202.08}",[],drawer,{},"Container id 12, is a ""drawer"" below the countertop."
22128,13,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[570, 793], [572, 845], [660, 862], [657, 803]]",drawer,0.361,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,0.767,69.0,90.0,"{""above"": 22122, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": ""dishwasher"", ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.153, 'coffee machine': 0.1527, 'dishwasher': 0.0812, 'sink': 0.2427, 'microwave': 0.2545}","{'oven': 235.64, 'coffee machine': 298.02, 'dishwasher': 339.94, 'sink': 331.54, 'microwave': 240.13}",[],drawer,{},"Container id 13, is a ""drawer"" below the countertop."
22129,14,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[570, 709], [571, 747], [659, 755], [658, 716]]",drawer,0.457,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,0.517,46.0,89.0,"{""above"": 22120, ""below"": 22130, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.112, 'coffee machine': 0.1075, 'dishwasher': 0.0811, 'sink': 0.222, 'microwave': 0.2086}","{'oven': 219.66, 'coffee machine': 311.96, 'dishwasher': 19.45, 'sink': 344.11, 'microwave': 232.64}",[],drawer,{'coffee machine': 2},"Container id 14, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the coffee machine."
22130,15,images/kitchen/15_segmented_sun_avtqdvhwdfzykzby.jpg,"[[572, 666], [569, 839], [659, 862], [659, 673]]",drawer,0.353,"[[0, 608], [1420, 608], [1420, 960], [0, 960]]",below,2.178,196.0,90.0,"{""above"": 22129, ""below"": 22122, ""left"": 22123, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""dishwasher"", ""top_left"": ""oven"", ""top_right"": ""coffee machine"", ""bottom_left"": null, ""bottom_right"": null}","{'oven': 0.1232, 'coffee machine': 0.1202, 'dishwasher': 0.077, 'sink': 0.2269, 'microwave': 0.222}","{'oven': 225.53, 'coffee machine': 306.65, 'dishwasher': 7.84, 'sink': 340.09, 'microwave': 235.19}",[],drawer,{'dishwasher': 2},"Container id 15, is a ""drawer"" below the countertop. Additionally, it is the 2nd closest to the dishwasher."
22248,1,images/kitchen/21_segmented_sun_abvefvntluoxopow.jpg,"[[92, 149], [61, 158], [63, 199], [89, 190]]",cabinet door,0.449,"[[0, 104], [300, 104], [300, 200], [0, 200]]",below,1.613,50.0,31.0,"{""above"": 22261, ""below"": null, ""left"": 22254, ""right"": 22253, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.49, 'oven': 0.1708, 'sink': 0.1522, 'stove': 0.2068, 'microwave toaster': 0.4152, 'coffee machine': 0.1863, 'toaster': 0.1526}","{'microwave': 339.18, 'oven': 334.83, 'sink': 271.68, 'stove': 308.46, 'microwave toaster': 331.11, 'coffee machine': 261.98, 'toaster': 268.7}",[],cabinet door,{},"Container id 1, is a ""cabinet door"" below the countertop."
22249,2,images/kitchen/21_segmented_sun_abvefvntluoxopow.jpg,"[[120, 30], [119, 54], [135, 55], [135, 33]]",cabinet door,0.481,"[[0, 104], [300, 104], [300, 200], [0, 200]]",above,1.562,25.0,16.0,"{""above"": null, ""below"": null, ""left"": 22250, ""right"": 22267, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.3688, 'oven': 0.291, 'sink': 0.2517, 'stove': 0.2018, 'microwave toaster': 0.2753, 'coffee machine': 0.245, 'toaster': 0.2558}","{'microwave': 30.86, 'oven': 87.4, 'sink': 122.97, 'stove': 93.64, 'microwave toaster': 36.23, 'coffee machine': 133.11, 'toaster': 124.51}",[],cabinet door,{},"Container id 2, is a ""cabinet door"" above the countertop."
22250,3,images/kitchen/21_segmented_sun_abvefvntluoxopow.jpg,"[[101, 25], [100, 53], [117, 54], [117, 29]]",cabinet door,0.483,"[[0, 104], [300, 104], [300, 200], [0, 200]]",above,1.706,29.0,17.0,"{""above"": null, ""below"": null, ""left"": 22256, ""right"": 22249, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.4172, 'oven': 0.3052, 'sink': 0.235, 'stove': 0.2126, 'microwave toaster': 0.3221, 'coffee machine': 0.2197, 'toaster': 0.2376}","{'microwave': 28.14, 'oven': 77.8, 'sink': 111.38, 'stove': 79.57, 'microwave toaster': 31.92, 'coffee machine': 121.91, 'toaster': 113.2}",[],cabinet door,{},"Container id 3, is a ""cabinet door"" above the countertop."
22251,4,images/kitchen/21_segmented_sun_abvefvntluoxopow.jpg,"[[192, 128], [191, 157], [207, 161], [209, 130]]",cabinet door,0.441,"[[0, 104], [300, 104], [300, 200], [0, 200]]",below,1.833,33.0,18.0,"{""above"": 22259, ""below"": null, ""left"": 22257, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.147, 'oven': 0.1882, 'sink': 0.345, 'stove': 0.2279, 'microwave toaster': 0.1193, 'coffee machine': 0.3822, 'toaster': 0.3529}","{'microwave': 321.78, 'oven': 176.79, 'sink': 191.53, 'stove': 200.2, 'microwave toaster': 280.16, 'coffee machine': 195.36, 'toaster': 191.33}",[],cabinet door,{},"Container id 4, is a ""cabinet door"" below the countertop."
22252,5,images/kitchen/21_segmented_sun_abvefvntluoxopow.jpg,"[[0, 5], [0, 37], [32, 39], [31, 12]]",cabinet door,0.456,"[[0, 104], [300, 104], [300, 200], [0, 200]]",above,1.062,34.0,32.0,"{""above"": null, ""below"": null, ""left"": null, ""right"": 22255, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": null, ""top_left"": null, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.6717, 'oven': 0.4725, 'sink': 0.3169, 'stove': 0.3918, 'microwave toaster': 0.5741, 'coffee machine': 0.2733, 'toaster': 0.3123}","{'microwave': 21.29, 'oven': 46.97, 'sink': 57.07, 'stove': 40.84, 'microwave toaster': 22.26, 'coffee machine': 58.75, 'toaster': 58.25}",[],cabinet door,{},"Container id 5, is a ""cabinet door"" above the countertop."
22253,6,images/kitchen/21_segmented_sun_abvefvntluoxopow.jpg,"[[115, 141], [95, 148], [96, 187], [116, 178]]",cabinet door,0.443,"[[0, 104], [300, 104], [300, 200], [0, 200]]",below,2.19,46.0,21.0,"{""above"": 22263, ""below"": null, ""left"": 22248, ""right"": null, ""top_left"": 22261, ""top_right"": null, ""bottom_left"": null, ""bottom_right"": null}","{""above"": null, ""below"": null, ""left"": null, ""right"": ""oven"", ""top_left"": null, ""top_right"": ""stove"", ""bottom_left"": null, ""bottom_right"": null}","{'microwave': 0.4039, 'oven': 0.0854, 'sink': 0.145, 'stove': 0.141, 'microwave toaster': 0.3304, 'coffee machine': 0.1887, 'toaster': 0.1496}","{'microwave': 338.95, 'oven': 329.36, 'sink': 238.07, 'stove': 289.68, 'microwave toaster': 328.73, 'coffee machine': 235.4, 'toaster': 235.57}",[],cabinet door,{'oven': 2},"Container id 6, is a ""cabinet door"" below the countertop. Additionally, it is the 2nd closest to the oven."
